project_id,project_type,region,planned_budget_usd,actual_cost_usd,cost_overrun_pct,planned_duration_days,actual_duration_days,schedule_slippage_pct,team_size,contractor_experience_years,complexity_rating,num_subcontractors,num_permits_required,safety_incidents,num_change_orders,rework_cost_pct,material_cost_variance_pct,labour_overtime_hours,weather_delay_days,client_change_requests,inspection_failures,risk_level,budget_per_team_member,team_density,subcontractor_ratio,permit_complexity,experience_complexity_ratio,budget_duration_ratio,team_complexity_interaction
PRJ-00936,Residential,South,417906.13,519019.36,24.2,62,78,25.36,11,13.1,5,4,2.0,0,1,2.56,3.88,54.7,6,1,1,Medium,37991.46636363636,0.1774193548387097,0.3636363636363636,0.4,2.62,6740.421451612903,55
PRJ-01037,Commercial,South,277987.7,356902.73,28.39,75,91,21.74,8,11.5,3,10,4.0,3,3,6.72,15.14,29.1,4,2,3,Medium,34748.4625,0.1066666666666666,1.25,1.3333333333333333,3.8333333333333335,3706.5026666666654,24
PRJ-00539,Residential,Central,1019648.13,1007436.41,-1.2,68,84,22.86,15,28.2,5,2,3.0,1,1,5.64,0.56,34.8,6,4,0,Low,67976.542,0.2205882352941176,0.1333333333333333,0.6,5.64,14994.82544117647,75
PRJ-00559,Industrial,East,615198.12,753924.23,22.55,85,116,36.18,12,17.0,5,4,7.0,0,6,3.26,5.25,43.6,6,3,0,Medium,51266.51,0.1411764705882353,0.3333333333333333,1.4,3.4,7237.62494117647,60
PRJ-00651,Commercial,Central,321538.06,395166.84,22.9,83,115,38.08,8,9.7,4,6,2.0,4,3,9.69,4.52,45.0,2,2,2,Medium,40192.2575,0.0963855421686747,0.75,0.5,2.425,3873.9525301204817,32
PRJ-00299,Infrastructure,North,747730.07,858263.28,14.78,92,115,24.57,15,16.5,4,6,3.0,0,3,0.0,4.35,30.7,9,2,2,Low,49848.67133333333,0.1630434782608695,0.4,0.75,4.125,8127.500760869565,60
PRJ-00635,Residential,North,835155.13,915319.87,9.6,59,73,24.24,12,20.0,5,8,3.0,2,4,0.68,9.52,21.1,2,2,0,Medium,69596.26083333333,0.2033898305084746,0.6666666666666666,0.6,4.0,14155.171694915254,60
PRJ-00416,Residential,North,337834.78,327560.19,-3.04,58,63,9.24,8,20.2,1,4,5.0,0,2,0.49,-6.65,16.8,3,3,0,Low,42229.3475,0.1379310344827586,0.5,5.0,20.2,5824.737586206897,8
PRJ-00411,Industrial,East,95006.11,112318.52,18.22,65,80,22.81,6,8.5,8,7,5.0,1,3,8.88,18.12,91.5,5,2,3,Medium,15834.351666666667,0.0923076923076923,1.1666666666666667,0.625,1.0625,1461.6324615384617,48
PRJ-00732,Residential,East,1528752.52,1840214.47,20.37,83,109,31.65,25,24.3,5,6,3.0,2,5,9.69,11.32,76.4,7,3,3,Medium,61150.1008,0.3012048192771084,0.24,0.6,4.86,18418.705060240965,125
PRJ-00567,Infrastructure,South,447103.23,467779.41,4.62,63,72,14.77,8,17.5,6,10,6.0,3,3,4.86,7.13,46.6,9,0,1,Low,55887.90375,0.1269841269841269,1.25,1.0,2.9166666666666665,7096.876666666666,48
PRJ-00412,Industrial,South,227626.42,231847.15,1.85,59,68,14.55,7,26.9,5,6,4.0,2,2,0.0,,13.7,7,5,1,Low,32518.06,0.1186440677966101,0.8571428571428571,0.8,5.38,3858.0749152542376,35
PRJ-00912,Infrastructure,East,434559.65,530042.04,21.97,64,89,39.65,8,10.4,7,6,1.0,2,2,7.24,6.12,55.5,11,2,2,Medium,54319.95625,0.125,0.75,0.1428571428571428,1.4857142857142858,6789.99453125,56
PRJ-01166,Infrastructure,South,140694.03,160022.75,13.74,47,51,9.4,6,13.0,4,8,1.0,0,0,6.4,2.24,23.7,10,2,0,Low,23449.005,0.1276595744680851,1.3333333333333333,0.25,3.25,2993.49,24
PRJ-00372,Residential,North,646973.18,732529.11,13.22,56,61,9.27,11,16.1,6,11,7.0,0,4,9.54,9.89,48.5,2,4,0,Low,58815.74363636365,0.1964285714285714,1.0,1.1666666666666667,2.6833333333333336,11553.0925,66
PRJ-00817,Renovation,North,521582.77,622613.0,19.37,79,100,26.86,9,10.8,4,6,4.0,3,4,4.55,20.48,55.2,6,1,3,Medium,57953.64111111112,0.1139240506329113,0.6666666666666666,1.0,2.7,6602.313544303798,36
PRJ-00694,Commercial,South,273326.29,349428.32,27.84,84,118,40.27,9,4.8,5,8,5.0,0,4,4.19,8.2,89.6,5,2,0,Medium,30369.58777777777,0.1071428571428571,0.8888888888888888,1.0,0.96,3253.8844047619045,45
PRJ-00599,Renovation,East,61833.6,69398.79,12.23,74,82,11.46,6,17.9,8,11,5.0,0,2,0.0,11.76,28.8,3,4,0,Low,10305.6,0.081081081081081,1.8333333333333333,0.625,2.2375,835.5891891891891,48
PRJ-00921,Residential,North,699270.96,752045.0,7.55,94,109,15.8,14,8.7,4,5,3.0,0,1,0.82,7.74,44.9,5,2,0,Low,49947.92571428571,0.1489361702127659,0.3571428571428571,0.75,2.175,7439.052765957446,56
PRJ-00756,Residential,Central,537446.34,591098.9,9.98,55,65,18.88,12,18.5,2,6,9.0,0,2,3.78,3.49,43.9,3,1,1,Low,44787.195,0.2181818181818181,0.5,4.5,9.25,9771.751636363637,24
PRJ-00345,Infrastructure,North,94557.43,109728.81,16.04,60,62,2.95,6,10.1,2,4,2.0,0,2,2.54,1.42,25.4,9,3,0,Low,15759.571666666665,0.1,0.6666666666666666,1.0,5.05,1575.9571666666666,12
PRJ-00248,Commercial,West,124952.33,126767.94,1.45,68,81,19.29,6,18.8,5,4,3.0,0,1,1.26,1.49,17.0,2,3,1,Low,20825.38833333333,0.088235294117647,0.6666666666666666,0.6,3.76,1837.5342647058824,30
PRJ-00362,Residential,East,536911.37,689712.7,28.46,75,102,36.4,10,5.0,4,3,2.0,3,1,7.91,12.43,86.3,2,3,1,Medium,53691.137,0.1333333333333333,0.3,0.5,1.25,7158.818266666666,40
PRJ-01129,Industrial,North,581356.95,636907.77,9.56,73,96,31.91,12,13.9,6,8,6.0,1,4,5.1,16.94,28.8,2,7,2,Medium,48446.4125,0.1643835616438356,0.6666666666666666,1.0,2.316666666666667,7963.793835616438,72
PRJ-00809,Commercial,East,189589.44,211038.73,11.31,63,79,25.94,7,11.3,5,4,2.0,2,2,2.37,14.93,54.1,6,3,1,Medium,27084.20571428572,0.1111111111111111,0.5714285714285714,0.4,2.26,3009.3561904761905,35
PRJ-00452,Renovation,South,766630.66,967250.17,26.17,94,123,30.36,10,7.2,2,4,7.0,1,4,6.55,10.4,59.4,3,0,0,Medium,76663.066,0.1063829787234042,0.4,3.5,3.6,8155.645319148936,20
PRJ-00276,Commercial,East,800935.58,840260.62,4.91,100,93,-7.17,10,17.5,3,8,4.0,1,4,2.58,-2.19,0.0,0,5,2,Low,80093.55799999999,0.1,0.8,1.3333333333333333,5.833333333333333,8009.355799999999,30
PRJ-00715,Infrastructure,South,299566.17,340677.31,13.72,65,72,10.96,7,13.9,2,6,3.0,0,3,0.0,-2.48,28.7,8,3,0,Low,42795.16714285714,0.1076923076923077,0.8571428571428571,1.5,6.95,4608.710307692308,14
PRJ-01181,Infrastructure,Central,1590349.37,1859742.42,16.94,113,141,24.35,24,10.6,6,7,8.0,0,1,4.76,16.76,63.8,5,6,1,Low,66264.55708333333,0.2123893805309734,0.2916666666666667,1.3333333333333333,1.7666666666666666,14073.888230088496,144
PRJ-00193,Residential,East,2678765.98,3376681.6,26.05,88,107,21.15,21,8.2,2,3,4.0,3,4,5.49,4.25,43.4,2,4,1,Medium,127560.28476190475,0.2386363636363636,0.1428571428571428,2.0,4.1,30440.5225,42
PRJ-00169,Commercial,South,151273.42,187310.32,23.82,71,95,34.12,7,3.1,3,4,2.0,3,4,11.43,13.39,54.2,4,3,0,Medium,21610.488571428574,0.0985915492957746,0.5714285714285714,0.6666666666666666,1.0333333333333334,2130.6115492957747,21
PRJ-00197,Industrial,East,245593.54,283008.95,15.23,78,87,11.31,7,14.8,6,8,1.0,1,5,0.0,7.41,37.1,4,4,2,Low,35084.79142857143,0.0897435897435897,1.1428571428571428,0.1666666666666666,2.466666666666667,3148.635128205128,42
PRJ-00266,Residential,East,497294.09,631534.13,26.99,66,88,33.05,10,,6,6,1.0,1,1,9.37,12.85,32.5,5,3,0,Medium,49729.409,0.1515151515151515,0.6,0.1666666666666666,,7534.75893939394,60
PRJ-01046,Commercial,West,971746.17,1249668.2,28.6,78,107,37.21,18,8.7,4,5,2.0,2,2,6.22,14.74,56.4,4,6,1,Medium,53985.89833333334,0.2307692307692307,0.2777777777777778,0.5,2.175,12458.284230769232,72
PRJ-00739,Commercial,East,3235120.68,4135361.5,27.83,117,182,55.63,31,11.2,5,2,1.0,0,5,7.6,16.4,59.6,5,2,3,High,104358.73161290324,0.2649572649572649,0.064516129032258,0.2,2.24,27650.604102564103,155
PRJ-00941,Residential,East,504370.95,631507.88,25.21,54,70,29.35,11,8.4,7,4,1.0,3,2,9.08,8.87,52.0,4,4,2,Medium,45851.90454545455,0.2037037037037037,0.3636363636363636,0.1428571428571428,1.2,9340.202777777778,77
PRJ-00584,Commercial,Central,1675321.98,1875847.95,11.97,82,103,25.07,21,20.2,3,6,1.0,1,0,5.49,10.4,48.4,4,0,1,Low,79777.23714285714,0.2560975609756097,0.2857142857142857,0.3333333333333333,6.733333333333333,20430.75585365853,63
PRJ-00887,Commercial,North,186996.83,231728.74,23.92,64,78,21.46,7,13.7,8,11,8.0,1,3,6.65,9.71,52.0,2,2,3,Medium,26713.832857142854,0.109375,1.5714285714285714,1.0,1.7125,2921.82546875,56
PRJ-00629,Industrial,South,254568.11,280234.4,10.08,54,63,16.75,7,9.6,5,8,1.0,5,1,4.44,3.2,52.7,4,3,0,Medium,36366.87285714286,0.1296296296296296,1.1428571428571428,0.2,1.92,4714.224259259259,35
PRJ-00716,Residential,East,594200.35,712063.77,19.84,61,70,14.99,13,,7,6,2.0,0,0,1.77,16.88,28.4,7,2,0,Low,45707.71923076923,0.2131147540983606,0.4615384615384615,0.2857142857142857,,9740.989344262294,91
PRJ-00746,Commercial,East,1096683.87,1413044.77,28.85,109,158,44.54,17,3.7,7,4,3.0,0,0,5.33,1.57,41.0,2,3,1,Medium,64510.81588235295,0.1559633027522936,0.2352941176470588,0.4285714285714285,0.5285714285714286,10061.319908256884,119
PRJ-00718,Residential,West,195466.49,210703.86,7.8,79,83,5.11,7,17.2,7,4,4.0,1,2,1.32,0.18,3.3,2,1,1,Low,27923.78428571429,0.0886075949367088,0.5714285714285714,0.5714285714285714,2.457142857142857,2474.259367088608,49
PRJ-01027,Renovation,East,1154733.19,1467764.17,27.11,97,136,40.07,13,3.4,5,6,2.0,1,5,6.73,17.54,63.9,7,7,3,Medium,88825.62999999999,0.134020618556701,0.4615384615384615,0.4,0.6799999999999999,11904.46587628866,65
PRJ-00876,Renovation,Central,420787.59,440163.96,4.6,55,56,2.3,9,27.1,3,8,1.0,0,1,0.74,-2.81,0.0,8,0,1,Low,46754.176666666666,0.1636363636363636,0.8888888888888888,0.3333333333333333,9.033333333333331,7650.683454545455,27
PRJ-00434,Infrastructure,East,850422.47,972840.48,14.39,57,65,14.65,14,23.1,8,6,3.0,0,3,6.69,1.86,40.8,8,1,1,Low,60744.46214285714,0.2456140350877192,0.4285714285714285,0.375,2.8875,14919.69245614035,112
PRJ-00766,Residential,East,364974.52,450343.46,23.39,57,74,30.42,7,3.1,3,2,3.0,1,8,0.0,5.11,49.6,3,5,3,Medium,52139.217142857146,0.1228070175438596,0.2857142857142857,1.0,1.0333333333333334,6403.061754385965,21
PRJ-01015,Commercial,East,743435.68,890174.74,19.74,93,124,32.84,13,5.7,6,13,4.0,1,3,2.92,10.46,52.1,2,2,3,Medium,57187.36,0.1397849462365591,1.0,0.6666666666666666,0.95,7993.932043010754,78
PRJ-01062,Industrial,Central,871163.5,1082482.63,24.26,83,108,29.54,16,5.0,7,6,1.0,3,6,9.8,10.73,65.2,3,3,0,Medium,54447.71875,0.1927710843373494,0.375,0.1428571428571428,0.7142857142857143,10495.94578313253,112
PRJ-00136,Residential,Central,159017.52,174520.72,9.75,82,86,5.37,6,20.6,7,6,5.0,0,5,3.07,-2.89,45.0,8,1,0,Low,26502.92,0.073170731707317,1.0,0.7142857142857143,2.942857142857143,1939.238048780488,42
PRJ-00618,Commercial,South,321506.3,357373.15,11.16,81,77,-4.56,8,20.0,2,5,3.0,1,0,0.0,0.16,29.9,3,0,0,Low,40188.2875,0.0987654320987654,0.625,1.5,10.0,3969.213580246914,16
PRJ-00882,Industrial,West,804408.96,940705.21,16.94,94,118,25.35,11,3.5,1,4,4.0,0,2,7.86,6.13,78.2,3,5,2,Medium,73128.08727272727,0.1170212765957446,0.3636363636363636,4.0,3.5,8557.542127659573,11
PRJ-00333,Industrial,Central,674035.33,798106.41,18.41,75,88,16.78,13,22.9,6,10,5.0,3,1,1.07,0.15,41.1,3,0,1,Medium,51848.871538461535,0.1733333333333333,0.7692307692307693,0.8333333333333334,3.8166666666666655,8987.137733333333,78
PRJ-00278,Commercial,Central,490104.22,587630.33,19.9,61,75,22.93,10,17.9,5,4,3.0,1,1,4.58,-1.29,26.0,7,0,2,Medium,49010.422,0.1639344262295081,0.4,0.6,3.58,8034.495409836065,50
PRJ-00159,Infrastructure,North,50000.0,58967.33,17.93,49,63,29.19,5,7.5,7,6,5.0,4,3,6.03,14.44,40.3,9,3,2,Medium,10000.0,0.1020408163265306,1.2,0.7142857142857143,1.0714285714285714,1020.408163265306,35
PRJ-00141,Commercial,South,665116.09,799453.37,20.2,85,106,24.52,10,13.5,6,8,2.0,1,4,9.73,10.29,57.4,5,2,0,Medium,66511.609,0.1176470588235294,0.8,0.3333333333333333,2.25,7824.895176470588,60
PRJ-00908,Residential,North,302457.22,358660.48,18.58,68,84,23.31,7,13.1,6,10,1.0,1,5,6.43,12.71,29.6,1,3,1,Medium,43208.17428571428,0.1029411764705882,1.4285714285714286,0.1666666666666666,2.183333333333333,4447.900294117647,42
PRJ-00725,Residential,East,200162.62,257910.31,28.85,53,68,28.72,7,14.3,5,6,2.0,3,2,5.23,14.41,79.1,3,0,0,Medium,28594.66,0.1320754716981132,0.8571428571428571,0.4,2.8600000000000003,3776.6532075471696,35
PRJ-00320,Renovation,North,428897.23,512136.38,19.41,70,87,23.98,9,4.2,5,10,4.0,1,3,3.58,11.32,34.2,4,4,3,Medium,47655.247777777775,0.1285714285714285,1.1111111111111112,0.8,0.8400000000000001,6127.103285714285,45
PRJ-01179,Residential,Central,50000.0,65426.76,30.85,65,89,37.67,5,3.3,8,9,4.0,3,3,7.74,13.61,56.1,1,3,4,High,10000.0,0.0769230769230769,1.8,0.5,0.4125,769.2307692307693,40
PRJ-01157,Residential,West,59187.64,73123.08,23.54,48,69,43.53,6,15.9,8,9,3.0,2,3,7.04,13.82,62.9,3,2,0,Medium,9864.606666666668,0.125,1.5,0.375,1.9875,1233.075833333333,48
PRJ-01071,Infrastructure,South,2500612.93,2914884.27,16.57,107,121,13.03,32,15.9,4,4,2.0,0,3,6.55,7.85,61.2,7,2,0,Low,78144.1540625,0.2990654205607476,0.125,0.5,3.975,23370.21429906542,128
PRJ-00868,Infrastructure,West,269191.35,378940.37,40.77,67,87,30.44,7,12.2,7,4,1.0,1,5,14.24,8.33,68.7,15,4,0,High,38455.90714285714,0.1044776119402985,0.5714285714285714,0.1428571428571428,1.7428571428571429,4017.781343283582,49
PRJ-00483,Industrial,East,336221.05,418418.76,24.45,81,99,22.43,8,8.1,3,8,4.0,5,3,5.75,15.12,38.2,4,2,0,Medium,42027.63125,0.0987654320987654,1.0,1.3333333333333333,2.7,4150.877160493827,24
PRJ-00866,Renovation,West,1764930.37,2139469.78,21.22,80,100,24.99,21,4.4,5,4,1.0,3,1,7.91,12.76,59.4,4,7,1,Medium,84044.30333333334,0.2625,0.1904761904761904,0.2,0.8800000000000001,22061.629625,105
PRJ-00185,Infrastructure,South,481828.81,567874.26,17.86,54,67,24.15,9,17.8,6,7,2.0,2,2,4.23,17.74,71.9,11,1,1,Medium,53536.53444444444,0.1666666666666666,0.7777777777777778,0.3333333333333333,2.966666666666667,8922.75574074074,54
PRJ-00426,Infrastructure,Central,82765.26,112110.83,35.46,69,103,49.02,6,2.9,2,6,2.0,3,2,5.77,15.67,64.8,8,3,3,High,13794.21,0.0869565217391304,1.0,1.0,1.45,1199.4965217391305,12
PRJ-01162,Industrial,North,176701.27,218989.6,23.93,49,63,28.16,6,7.5,9,6,8.0,4,5,10.62,12.77,86.2,6,1,1,Medium,29450.211666666662,0.1224489795918367,1.0,0.8888888888888888,0.8333333333333334,3606.1483673469374,54
PRJ-00260,Industrial,North,431371.62,502500.47,16.49,57,67,18.21,11,16.1,5,4,1.0,5,2,8.84,8.1,43.9,2,2,0,Medium,39215.60181818181,0.1929824561403508,0.3636363636363636,0.2,3.22,7567.923157894736,55
PRJ-00812,Residential,South,86798.51,105346.63,21.37,69,80,16.43,6,4.0,3,8,2.0,1,5,3.86,5.14,23.6,2,1,2,Medium,14466.418333333331,0.0869565217391304,1.3333333333333333,0.6666666666666666,1.3333333333333333,1257.949420289855,18
PRJ-00164,Residential,East,165319.73,184533.99,11.62,50,57,14.52,7,15.3,5,6,4.0,1,5,6.72,5.72,54.9,2,4,1,Low,23617.10428571429,0.14,0.8571428571428571,0.8,3.06,3306.3946,35
PRJ-00421,Industrial,East,698685.23,885813.01,26.78,69,91,32.08,15,10.2,3,4,5.0,2,4,11.51,10.97,78.6,5,3,2,Medium,46579.01533333333,0.217391304347826,0.2666666666666666,1.6666666666666667,3.4,10125.872898550724,45
PRJ-01183,Residential,South,225110.76,275472.18,22.37,48,54,12.64,7,8.8,3,8,8.0,3,1,6.39,11.5,64.3,2,3,1,Medium,32158.68,0.1458333333333333,1.1428571428571428,2.6666666666666665,2.9333333333333336,4689.8075,21
PRJ-00157,Commercial,West,50000.0,60399.94,20.8,52,68,31.61,5,12.4,6,7,2.0,0,4,8.19,-0.28,46.2,4,0,1,Medium,10000.0,0.0961538461538461,1.4,0.3333333333333333,2.066666666666667,961.5384615384615,30
PRJ-00712,Industrial,West,802713.25,949225.89,18.25,68,85,24.89,12,3.3,5,4,8.0,1,2,8.27,5.68,54.3,4,1,3,Medium,66892.77083333333,0.1764705882352941,0.3333333333333333,1.6,0.6599999999999999,11804.60661764706,60
PRJ-00423,Residential,North,316137.32,404828.15,28.05,78,103,31.91,7,26.6,4,6,4.0,1,3,3.65,12.99,17.4,4,2,2,Medium,45162.474285714285,0.0897435897435897,0.8571428571428571,1.0,6.65,4053.042564102564,28
PRJ-00846,Renovation,Central,408786.33,501210.79,22.61,64,81,26.77,8,5.9,7,4,4.0,2,4,6.45,14.38,72.1,4,0,3,Medium,51098.29125,0.125,0.5,0.5714285714285714,0.8428571428571429,6387.28640625,56
PRJ-00200,Commercial,South,1001747.53,1317371.51,31.51,66,87,31.36,16,15.2,4,8,2.0,1,4,2.71,9.57,70.0,2,1,3,Medium,62609.220625,0.2424242424242424,0.5,0.5,3.8,15177.99287878788,64
PRJ-00962,Commercial,West,1127408.44,1332012.8,18.15,72,84,16.5,12,4.5,3,6,2.0,4,3,2.44,2.15,48.5,3,4,2,Medium,93950.70333333332,0.1666666666666666,0.5,0.6666666666666666,1.5,15658.450555555555,36
PRJ-00463,Renovation,Central,116191.41,127640.35,9.85,72,76,5.52,6,21.9,3,10,5.0,1,3,0.29,9.36,11.9,2,4,0,Low,19365.235,0.0833333333333333,1.6666666666666667,1.6666666666666667,7.3,1613.7695833333337,18
PRJ-00851,Residential,South,370701.12,440880.7,18.93,65,83,27.88,8,15.5,7,8,2.0,4,7,10.18,17.55,55.9,1,4,1,Medium,46337.64,0.123076923076923,1.0,0.2857142857142857,2.2142857142857144,5703.094153846154,56
PRJ-00714,Renovation,Central,292165.69,315183.75,7.88,79,100,25.95,8,8.0,5,6,2.0,0,5,5.02,1.86,52.8,2,3,2,Low,36520.71125,0.1012658227848101,0.75,0.4,1.6,3698.2998734177218,40
PRJ-00835,Infrastructure,East,3087255.63,4156396.67,34.63,100,144,44.22,25,2.3,10,9,10.0,4,5,9.47,26.57,61.2,7,4,3,High,123490.2252,0.25,0.36,1.0,0.2299999999999999,30872.5563,250
PRJ-00209,Residential,East,684596.22,821202.0,19.95,58,75,29.5,11,13.3,7,8,4.0,0,3,9.49,18.05,54.4,0,2,3,Medium,62236.02,0.1896551724137931,0.7272727272727273,0.5714285714285714,1.9,11803.383103448276,77
PRJ-00606,Infrastructure,South,322210.86,378349.36,17.42,52,63,22.1,8,12.0,4,5,2.0,2,5,3.65,3.03,60.8,8,2,1,Medium,40276.3575,0.1538461538461538,0.625,0.5,3.0,6196.362692307692,32
PRJ-00942,Infrastructure,South,630272.03,680831.52,8.02,75,87,15.36,11,21.0,4,9,3.0,1,1,0.0,8.1,26.6,12,3,1,Low,57297.45727272728,0.1466666666666666,0.8181818181818182,0.75,5.25,8403.627066666668,44
PRJ-00619,Residential,East,50000.0,58504.89,17.01,49,67,37.19,5,9.4,5,8,3.0,1,4,6.49,24.44,44.6,2,6,2,Medium,10000.0,0.1020408163265306,1.6,0.6,1.88,1020.408163265306,25
PRJ-00290,Residential,Central,801626.69,927357.47,15.68,69,79,14.02,11,12.1,5,2,3.0,3,3,5.57,6.22,43.0,1,3,2,Medium,72875.15363636363,0.1594202898550724,0.1818181818181818,0.6,2.42,11617.778115942028,55
PRJ-00998,Residential,Central,1168356.57,1193389.52,2.14,78,91,16.23,13,22.4,3,4,3.0,4,2,3.55,15.85,45.6,2,1,1,Low,89873.58230769231,0.1666666666666666,0.3076923076923077,1.0,7.466666666666666,14978.930384615383,39
PRJ-00984,Commercial,Central,205326.35,249557.96,21.54,52,58,12.39,6,6.0,1,2,2.0,0,3,3.24,3.17,32.9,2,3,1,Low,34221.058333333334,0.1153846153846153,0.3333333333333333,2.0,6.0,3948.583653846154,6
PRJ-01084,Infrastructure,South,380375.17,443276.34,16.54,86,117,36.39,8,,6,7,3.0,2,7,5.29,10.78,34.3,10,4,1,Medium,47546.89625,0.0930232558139534,0.875,0.5,,4422.967093023256,48
PRJ-00537,Commercial,West,301358.39,348459.28,15.63,67,91,36.51,8,6.2,5,6,3.0,4,5,9.83,9.41,89.0,4,1,1,Medium,37669.79875,0.1194029850746268,0.75,0.6,1.24,4497.886417910448,40
PRJ-00579,Infrastructure,South,477440.66,558251.39,16.93,59,66,11.91,10,16.3,6,5,1.0,2,4,12.1,7.32,42.5,12,3,1,Medium,47744.066,0.1694915254237288,0.5,0.1666666666666666,2.716666666666667,8092.214576271186,60
PRJ-00097,Commercial,Central,810091.82,968603.71,19.57,71,93,31.12,13,6.3,4,7,1.0,3,3,5.64,14.92,87.0,4,2,1,Medium,62314.75538461538,0.1830985915492957,0.5384615384615384,0.25,1.575,11409.743943661972,52
PRJ-01042,Industrial,North,741200.33,919612.88,24.07,68,83,21.33,11,7.3,4,9,4.0,4,0,9.58,12.72,51.1,4,4,0,Medium,67381.84818181818,0.1617647058823529,0.8181818181818182,1.0,1.825,10900.004852941176,44
PRJ-00842,Infrastructure,South,79031.22,82964.51,4.98,64,77,19.87,6,14.5,5,6,3.0,0,2,2.6,11.57,39.1,7,4,0,Low,13171.87,0.09375,1.0,0.6,2.9,1234.8628125,30
PRJ-00179,Renovation,Central,1874413.17,2287215.44,22.02,114,147,28.67,20,16.1,5,6,4.0,2,5,3.89,8.48,67.2,2,2,1,Medium,93720.6585,0.175438596491228,0.3,0.8,3.22,16442.220789473682,100
PRJ-00032,Renovation,East,580356.05,665437.61,14.66,79,98,23.56,9,11.8,4,6,3.0,2,1,3.81,12.11,51.0,5,6,0,Medium,64484.00555555556,0.1139240506329113,0.6666666666666666,0.75,2.95,7346.279113924052,36
PRJ-00232,Commercial,West,214131.66,265422.89,23.95,50,66,31.96,7,13.0,4,7,3.0,2,3,4.27,14.46,54.9,4,3,1,Medium,30590.237142857142,0.14,1.0,0.75,3.25,4282.6332,28
PRJ-00935,Infrastructure,North,174760.37,180754.04,3.43,60,58,-2.56,6,12.3,3,4,4.0,0,1,2.66,-1.37,30.3,9,2,1,Low,29126.728333333333,0.1,0.6666666666666666,1.3333333333333333,4.1000000000000005,2912.672833333333,18
PRJ-00666,Infrastructure,East,1784950.98,2214626.18,24.07,74,104,40.05,19,14.2,9,8,3.0,0,4,5.84,8.11,34.2,6,3,2,Medium,93944.78842105262,0.2567567567567567,0.4210526315789473,0.3333333333333333,1.5777777777777775,24120.95918918919,171
PRJ-00761,Infrastructure,North,1611046.65,1912652.6,18.72,124,163,31.83,19,8.2,6,7,2.0,7,5,10.88,9.82,87.4,9,4,3,High,84791.92894736842,0.1532258064516129,0.3684210526315789,0.3333333333333333,1.3666666666666665,12992.311693548389,114
PRJ-01135,Renovation,North,646581.9,774551.4,19.79,62,74,20.01,13,7.9,6,4,2.0,2,3,2.8,18.86,92.5,4,5,1,Medium,49737.06923076923,0.2096774193548387,0.3076923076923077,0.3333333333333333,1.3166666666666669,10428.740322580645,78
PRJ-00332,Residential,East,251095.84,311689.34,24.13,68,91,33.97,8,8.8,3,4,4.0,1,4,5.09,9.75,77.3,2,2,0,Medium,31386.98,0.1176470588235294,0.5,1.3333333333333333,2.9333333333333336,3692.585882352941,24
PRJ-00219,Renovation,West,884582.63,1026328.85,16.02,71,88,24.5,17,20.9,4,6,1.0,0,3,0.0,11.57,35.3,3,6,2,Low,52034.27235294117,0.2394366197183098,0.3529411764705882,0.25,5.225,12458.91028169014,68
PRJ-00915,Renovation,East,1611023.6,2059380.79,27.83,75,103,36.9,26,12.0,2,3,3.0,3,2,0.72,6.15,41.0,4,3,0,Medium,61962.44615384616,0.3466666666666667,0.1153846153846153,1.5,6.0,21480.31466666667,52
PRJ-00089,Residential,East,70688.94,71181.25,0.7,67,69,2.87,6,14.0,5,8,3.0,2,3,4.73,-0.45,62.4,2,1,1,Low,11781.49,0.0895522388059701,1.3333333333333333,0.6,2.8,1055.0588059701493,30
PRJ-00623,Renovation,South,409202.64,499543.12,22.08,65,76,17.26,10,9.7,6,6,1.0,0,5,5.72,9.49,31.5,3,3,1,Medium,40920.264,0.1538461538461538,0.6,0.1666666666666666,1.6166666666666665,6295.425230769231,60
PRJ-01040,Residential,Central,732556.87,894242.6,22.07,60,63,5.21,12,14.9,6,9,1.0,5,2,10.09,3.76,34.7,2,4,1,Medium,61046.40583333333,0.2,0.75,0.1666666666666666,2.4833333333333334,12209.281166666666,72
PRJ-00364,Residential,North,729147.35,876429.06,20.2,75,93,23.65,13,16.7,4,4,4.0,2,1,8.55,13.35,50.4,1,1,1,Medium,56088.25769230769,0.1733333333333333,0.3076923076923077,1.0,4.175,9721.964666666669,52
PRJ-00873,Renovation,West,425836.0,460296.62,8.09,66,76,15.01,10,6.9,3,4,8.0,1,1,1.39,4.25,59.0,5,2,0,Low,42583.6,0.1515151515151515,0.4,2.6666666666666665,2.3000000000000003,6452.060606060606,30
PRJ-01054,Residential,South,249971.48,304465.28,21.8,52,66,26.4,7,11.1,8,7,5.0,1,4,4.17,5.33,73.0,3,1,2,Medium,35710.21142857143,0.1346153846153846,1.0,0.625,1.3875,4807.143846153846,56
PRJ-00709,Commercial,Central,220427.19,280610.34,27.3,68,88,30.1,7,12.1,7,4,5.0,1,5,6.17,16.34,62.8,7,2,2,Medium,31489.59857142857,0.1029411764705882,0.5714285714285714,0.7142857142857143,1.7285714285714284,3241.576323529412,49
